cnt,seg,word
4,"['比', '想象', '中小', '，', '因为', '照片', '真', '的', '看上去', '好像', '挺大', '的', '样子', '。', '事实上', '真心', '不', '大', '，', '当然', '大小', '并', '不', '决定', '质量', '的', '好坏', '啦', ' ', '宽度', '大概', '就', '是', '两', '根', '食指', '的', '样子', '，', '基本', '是', '小巧玲珑', '的', ' ', '夹', '在', '吉他', '的', '头', '上', '，', '就', '最', '顶端', '的', '地方', ' ', '我', '昨天', '也', '调', '过', '了', '，', '不错', '。', ' ', '作为', '第一', '次', '玩', '这个', '的', '小', '白', '，', '大', '家', '用', '之前', '还', '是', '百', '度', '一下', '，', '了', '解', '一下', '有关', '的', '知识', '然后', '再', '用', '比较', '容易', '上手', '。']","['挺大', '不错', '容易', '小巧玲珑', '']"
5,"['这', '电动', '牙刷', '刷头', '只是', '左右', '转', '大概', '15', '度', '，', '不', '断', '重复', '，', '形成', '振动', '效果', '，', '而且', '我', '拆', '看看', '了', '，', '里面', '结构', '特别', '简单', '，', '就', '是', '一个', '电动机', '，', '没有', '任何', '其他', '的', '电子', '原件', '，', '电动机', '的', '转速', '就是', '根据', '电池', '电量', '变化', '的', '，', '劝', '大', '家', '还是', '买', '真正', '振动', '的', '牙刷', '吧', ' ', '刷', '了', '几', '次', '，', '感觉', '没', '什', '么', '力道', '，', '还', '不', '如', '用', '手', '动', '的', '牙刷', '，', '而且', '牙刷头', '特别', '厚', '，', '伸', '到', '嘴里', '感觉', '很', '不舒服', '，', '后悔', '买', '这', '东西', '，', '浪费', '了', '30', '块', '钱', '。']","['简单', '后悔', '浪费', '不舒服', '厚', '']"
1,"['绞肉', '时肉', '塞', '多', '了', '，', '有', '碎裂', '的', '声音', '。']","['碎裂', '']"
1,"['冷水', '热水', '保温', '效果', '都', '非常', '好']","['好', '']"
1,"['拿', '到', '手', '，', '外包装盒', '很久', '，', '内部', '衣服', '应该', '是', '被', '试', '穿过', '的', '，', '叠', '的', '很', '乱', '，', '准备', '退', '了', '。']","['很久', '']"
1,"['感觉', '像', '假货', '。', '不', '想', '言语', '！']","['假货', '']"
1,"['还', '以为', '是', ' ', '硅胶', '的', '呢', '，', '这', '么', '贵', '，', '竟然', '只', '是', '个', '塑料', '的', '，', '伤', '不', '起', '！', '！']","['贵', '']"
0,"['根本', '不', '能', '夹', '住', '鼻梁', '，', '鼻夹', '及其', '粗糟', '，', '千万', '别', '买', '。']","['糟', '']"
1,"['有些', '用', '。', '可以', '粘', '些', '动物', '。']","['可以', '']"
1,"['第一', '次', '用', '狮', '王', '，', '没', '让', '我', '狮', '王', '，', '味道', '不', '冲', '，', '效果', '也', '可以', '。']","['可以', '']"
5,"['质量', '外观', '都', '不错', '，', '脚感', '也好', '，', '就是', '每次', '用', '，', '表盘', '都', '需要', '调节', '。', '调', '不好', '，', '会差', '那', '么', '俩', '仨斤', '。', '调', '的', '好', '，', '还是', '准', '的', '。']","['也好', '不错', '不好', '差', '好', '准', '']"
6,"['我', '当初', '看到', '这', '本', '书', '时', '真', '的', '很', '兴奋', '，', '怎', '知', '收到', '货', '时', '多少', '有', '点', '失望', '，', '书', '的', '封面', '并', '不', '很', '精致', '（', '毕竟', '要', '比', '另', '一', '本', '贵', '20', '多', '！', '）', '，', '而且', '书页', '纸张', '也', '太', '白', '了', '吧', '！', '显得', '很', '不', '自然', '，', '有点', '像', '盗版', '的', '感觉', '。', '但', '内容', '是', '不错', '的', '。']","['兴奋', '盗版', '精致', '不错', '失望', '贵', '']"
2,"['刚', '开始', '会', '觉得', '洗', '脸', '很', '舒服', '，', '很', '干净', '，', '用', '的', '来', '说', '比', '洗面奶', '好用']","['舒服', '很干', '好用', '']"
3,"['前面', '朋友', '送', '了', '一', '副', '韩国', '的', '手膜', '，', '用', '了', '很', '惊艳', '，', '全', '是', '韩文', '的', '，', '不', '知道', '是', '什', '么', '牌子', '。', '正好', '在', '亚马逊', '上', '看到', '这', '家', '搞', '活动', '，', '用', '了', '后', '，', '可以', '说是', '基本', '没有', '效果', '。', '用', '了', '三', '对', '了', '，', '都', '这样', '。']","['惊艳', '正好', '可以', '']"
2,"['还', '没', '看', '呢', '，', '会', '软软的', '也', '会', '蓬松']","['蓬松', '软软的', '']"
1,"['笔', '还', '没有', '泡开', '，', '笔头', '直接', '掉', '下', '来', '了', '！', '这', '质量', '没得说', '，', '一', '星', '，', '不', '谢', '！']","['没得说', '']"
1,"['不', '含', '酒精', '，', '口感', '很好', '。']","['很好', '']"
1,"['天堂', '的', '伞', '越', '来', '越', '不耐用', '，', '所以', '只', '能', '换', '个', '牌子', '试试', '了']","['不耐用', '']"
2,"['很', '一般', '，', '搽', '上', '一会', '就', '干', '了', '，', '好像', '没', '什', '么', '保湿', '作用']","['一般', '干', '']"
3,"['这', '水', '的', '味道', '感觉', '挺', '清新', '的', ',', '不错', '啊', '，', '但是', '用', '得', '很快']","['不错', '很快', '清新', '']"
0,"['没有', '以前', '的', '系列', '好用', '。']","['没有好用', '']"
1,"['还可以', '，', '只是', '有点', '不', '顺手', '，', '可能', '是', '不', '习惯', '。']","['不顺', '还可以', '']"
7,"['从', '第一', '个', '字', '开始', '就', '看不懂', '，', '没有', '一点', '自己', '喜欢', '的', '内容', '，', '都', '是', '一些', '拗口', '的', '哲学', '理论', '知识', '，', '不', '是', '我们', '普通人', '理解', '的', '修辞', '。', '翻译', '感觉', '也', '不', '是', '特别', '到位', '，', '句子', '看', '着', '都', '费劲', '。', '内容', '啥', '的', '就', '不', '说', '了', '，', '我', '是', '看', '不', '下去', '，', '比', '经书', '还', '费神', '。', '有', '不', '服', '的', '可以', '看看', '，', '喜欢', '了', '免费', '送', '给', '你', '。']","['看不懂', '费劲', '不是到位', '拗口', '可以', '费神', '喜欢', '免费', '没有喜欢', '不是普通', '']"
2,"['稳定性', '不行', '，', '已经', '退货', '了', '。', '亚马逊', '的', '服务', '质量', '好', '，', '竖', '个', '大拇指', '。']","['不行', '好', '']"
4,"['常年', '住', '5', '星际', '酒店', '对', '酒店', '里', '的', '浴巾', '还是', '挺', '喜爱', '的', '，', '但是', '这', '款', '明显', '没有', '达到', '那个', '档次', '，', '面料', '感觉', '偏硬', '，', '用', '在', '皮肤', '上', '感觉', '比较', '粗糙']","['偏硬', '喜爱', '粗糙', '明显', '']"
4,"['1', '.', '亚马逊', '上', '搞', '得', '像', '山寨', '的', '淘', '宝', '，', '还有', '二手货', ' ', '2', '.', '很多', '不', '是', '亚马逊', '的', '发货', ' ', '3', '.', '这个', '玩意儿', '你们', '谁', '买', '回去', '就', '知道', '了', '，', '坑爹', '得', '很', '。', '十', '块', '钱', '各位', '买', '家', '问问', '自己', '这', '玩意儿', '的', '价', '值', '吧', ' ', '4', '.', '很', '粗糙']","['二手货', '坑爹', '很多', '粗糙', '']"
1,"['香味', '很', '喜欢', ' ', '但是', '味道', '太', '淡', '了', ' ', '怀疑', '掺水', '了']","['喜欢', '']"
3,"['水', '一点', '不好用', '，', '很', '难', '吸收', '，', '不', '像', '真', '的', '。', '没有', '芙丽芳丝', '的', '水', '好用', '，', '好', '吸收', '，', '保湿', '效果', '好']","['不好用', '难吸', '好', '没有好用', '好', '']"
3,"['这个', '产品', '对于', '夏天', '来', '用', '确实', '有点油', '了', '，', '不', '过对', '于', '冬天', '还是', '不错', '的', '。', '有', '点', '美白', '效果', '，', '但是', '不持久', '。']","['有点油', '不错', '不持久', '']"
1,"['放什', '么', '都', '可以', '，', '大', '家', '买', '一个']","['可以', '']"
2,"['东西', '不错', '，', '比较', '牢固', '。']","['不错', '牢固', '']"
1,"['刀头', '用', '三四', '次', '就', '不锋利', '了']","['不锋利', '']"
3,"['不', '得', '不', '说', ' ', '：', '一', '分', '钱', '一', '分', '货', ' ', '安装', '孔', '不', '对位', '，', '锻炼', '意志力', '造', '么', '？', ' ', '装', '后', '会', '摇晃', '，', '边', '看', '书', '边', '锻炼', '身体', '的', '感觉', '造', '么', '？', ' ', '做', '的', '这', '么', '好', '真是', '太', '对', '不', '起', '这', '么', '高大上', '的', '桌面', '造', '么', '？']","['不对', '摇晃', '好', '高大上', '']"
1,"['虽', '快', '递', '很快', ',', '但', '收到', '货', '一', '看', ',', '靠', '椅皮', '被', '碰伤', '.', '想想', '就', '这', '么', '一点', '事', ',', '就', '收', '下', '了']","['很快', '']"
2,"['包裝', '浮夸', '，', '紙張', '尚可', '，', '印刷', '技術', '中', '下', '不', '清', '?', '。', '以', '中國地質大', '學珠寶', '學院', '副', '院長', '丶', '副教授', '的', '名頭', '來說', '，', '這本', '冊子', '完全', '體現', '不', '出', '他', '的', '水平', '！', '相當', '不', '嚴謹', '，', '網絡', '上', '抓', '圖片', '，', '填', '寫', '一段段', '教科書', '語錄', '資料', '拼湊', '起來', '的', '著作', '，', '反映', '出', '大陸學者', '的', '水平', '程度', '。']","['浮夸', '尚可', '']"
7,"['给', '爸', '妈', '买', '的', '。', '字母机', '之间', '可以', '不', '用', '转接键', '就', '可以', '直接', '拿', '起', '来', '听', '电话', '，', '不', '像', '飞利浦', '有', '的', '机型', '还', '需要', '先', '按', '某个', '按钮', '，', '再', '拨', '分', '机号', '，', '然后', '分', '机子机', '才', '响', '。', '信号', '很好', '，', '使用方便', '，', '蓝', '背', '光', '黑', '字', '很', '清楚', '。', '爸', '妈', '很', '喜欢', '。']","['响', '可以', '使用方便', '可以', '喜欢', '清楚', '很好', '']"
1,"['保温', '效果', '一般', '，', '放', '一', '晚上', '就', '变', '温水', '了']","['一般', '']"
1,"['一', '分', '钱', '一', '分', '货', '，', '打开', '之后', '就', '被', '熏', '的', '够呛', '，', '这', '怎', '么', '往', '嘴巴', '上', '用', '，', '担心', '会', '中毒', '哦', '，', '好评', '的', '真', '的', '不', '知道', '是', '收到', '不', '同', '的', '货', '还是', '怎', '么', '回', '事']","['好评', '']"
3,"['很好', '的', '衣架', '，', '贵', '一点', '还', '是', '值得', '！']","['很好', '值得', '贵', '']"
1,"['被', '不纯洁', '的', '室友', '爆笑', '一个', '礼拜', '之后', '打入冷宫', ' ', '原因', '你', '懂', '的', '…', '…', '…', '…']","['不纯洁', '']"
4,"['买', '的', '是', '亚马逊', '自', '营', '的', '小', '甘菊', '套装', '，', '刚', '买', '回', '来', '商品', '就', '涨', '价', '了', '。', '没有', '镭射', '防伪', '贴', '，', '不', '知道', '是', '批次', '问题', '还是', '。', '。', '唇膏', '还', '算', '滋润', '，', '护手霜', '滋润度', '不', '够', '，', '擦', '了', '没', '多久', '就', '感觉', '手', '干', '了', '，', '手部', '偏干', '的', 'MM', '还', '是', '不', '要', '考虑', '了', '，', '适合', '自己', '的', '才', '是', '最好', '的', '。']","['干', '适合', '不要偏干', '滋润', '最好', '']"
2,"['架子', '还可以', '，', '只是一', '般', '微波炉', '4', '个', '脚垫', '并', '不', '在', '2', '条', '平行线', '上', '，', '装', '好', '后', '有点', '不稳']","['一般', '不稳', '还可以', '']"
2,"['有点', '脏', '，', '觉得', '不值', '，', '退', '了', '。']","['不值', '脏', '']"
3,"['照片', '上', '比', '实际', '配', '了', '待上', '的', '好看', '，', '其次', '，', '才', '买', '来', '左前端', '磨', '砂', '黑', '的', '那', '一', '块', '就', '有', '点', '松动', '，', '眼镜店', '说', '螺丝', '已', '是', '最', '紧', '，', '可能', '是', '里面', '的', '弹簧松', '了', '，', '一般', '的', '眼镜店', '修', '不', '了']","['好看', '一般', '松动', '']"
1,"['比', '想象', '之中', '短', '好多', '。', '还', '不', '如', '买', '护垫']","['短', '']"
2,"['毛', '比较', '细', '，', '但是', '不', '够', '软', '，', '如果', '再', '软', '点', '就', '好', '了', '，', '可以', '刷', '一下', '牙龈']","['可以', '好', '']"
4,"['质量', '很差', '！', '收到', '6', '个', '破', '了', '3', '个', '！', '不值', '这个', '价', '，', '很', '单薄', '！', '慎', '买', '！']","['单薄', '不值', '很差', '破', '']"
4,"['印象', '中小', '日本', '的', '东西', '设计', '小巧', '做工', '精细', '，', '但是', '这个', '沥水篮', '完全', '就是', '义乌', '小商品', '，', '做工', '很', '粗糙', '，', '设计', '也', '不合理', '。']","['不合理', '精细', '小巧', '粗糙', '']"
1,"['价', '格', '实惠', '、', '日期', '没', '琢磨', '出', '来', '；', '效果', '不错', '。']","['没实惠', '不错', '']"
1,"['感觉', '还可以', '，', '就', '是', '不', '知道', '质量', '怎', '么', '样', '。', '穿过', '才', '知道', '。']","['还可以', '']"
3,"['不喜欢', ' ', '很', '稠', '那样', '的', ' ', '第一', '次', '买', 'b', 'b', ' ', 'BB霜', '都', '是', '这样', '的', '吗', '？', ' ', '而且', '效果', '根本', '没有', '外面', '说', '得', '那', '么', '神奇', '吧', '！', '觉得', '只', '适合', '没有', '什', '么', '瑕疵', '的', '皮肤']","['适合', '不喜欢', '神奇', '没有瑕疵', '']"
2,"['不错', '，', '就', '是', '容量', '小了点']","['不错', '小了点', '']"
2,"['包包', '很', '结实', '，', '而且', '不', '变形', '。', '很', '喜欢', '。']","['喜欢', '结实', '']"
3,"['假货', '！', '！', '！', '第一', '次', '在', '亚马逊', '买', '东西', '这', '么', '愤怒', '！', '！', '！', '亚马逊', '的', '东西', '也', '不', '是', '真', '的', '！', '！', '！', '大', '家', '以后', '购买', '要', '留心', '了', '！', '！', '！', '压嘴', '的', '形状', '和', '专柜', '的', '都', '不', '一样', '，', '里面', '的', '洗发', '水稀稀', '的', '，', '洗', '了', '一', '次', '头', '，', '头皮', '发痒', '，', '这', '东西', '真', '不能用', '！']","['假货', '发痒', '愤怒', '']"
1,"['不好用', '，', '原', '来', '购买', '的', '挺', '好用', '的', '，', '这次', '的', '打印机', '不', '认']","['不好用', '挺好', '']"
